,id,Name,Gender,Account created at,Bio-cluster,Tweet cluster,Sentiment,Verification Status,Followers Network Metrics,Number of Followers,Friends Network-metrics,Total Tweet activity,Retweet count,Activity status,Media attachments,Source of tweet,Location
1398,1526139973845413888,Cruzing4Bruzing,Unknown,2009,cluster2,Topic3,Neutral,False,Not Influential,146,417,14462,0,Highly active,No Media Attached,Twitter for Android,Here There n Everywhere
1399,1526139971173863425,Slick Rick,M,2022,cluster0,Topic4,Positive,False,Not Influential,2,98,433,0,Highly active,No Media Attached,Twitter Web App,Right behind you.👀
1400,1526139843834699777,Arinze Emmanuel,F,2013,cluster0,Topic3,Positive,False,Not Influential,84,72,6443,0,Highly active,No Media Attached,Twitter for Android,tatooine
1401,1526139583339106307,Afthab,M,2008,cluster0,Topic3,Neutral,False,Not Influential,138,199,21593,0,Highly active,No Media Attached,Twitter Web App,"Colombo, Sri Lanka"
1402,1526139114336182272,asimp,Unknown,2020,cluster0,Topic3,Positive,False,Not Influential,66,137,3906,0,Highly active,No Media Attached,Twitter Web App,Holy Roman Empire
1403,1526138764719947776,derka derka,M,2020,cluster0,Topic0,Neutral,False,Not Influential,217,578,21179,1,Highly active,No Media Attached,Twitter Web App,puerta plata dominican repubic
1404,1526138623657234433,Peter Kiszczak,M,2022,cluster0,Topic3,Positive,False,Not Influential,7,18,35,0,Not that active,No Media Attached,Twitter for Android,
1405,1526138595031011329,Fanfoué Novarin’,Unknown,2012,cluster0,Topic0,Neutral,False,Not Influential,19,101,1118,1,Highly active,No Media Attached,Twitter for iPad,"Shablé, Savoya"
1406,1526138564391620608,King 👑,M,2015,cluster0,Topic3,Positive,False,Not Influential,334,492,5145,0,Highly active,No Media Attached,Twitter for iPhone,
1407,1526138418534948864,Diego Vinci Silveira,M,2022,cluster0,Topic3,Neutral,False,Not Influential,45,58,1328,0,Highly active,No Media Attached,Twitter for iPhone,"Sao Paulo, Brazil"
1408,1526137992888426497,BC,Unknown,2011,cluster0,Topic3,Neutral,False,Not Influential,694,1679,6340,0,Highly active,No Media Attached,Twitter for iPhone,"Cork City, Ireland "
1409,1526137854832824321,M E D B E L,F,2021,cluster0,Topic3,Positive,False,Not Influential,11,62,112,0,Highly active,No Media Attached,Twitter for Android,Morocco | Deutschland
1410,1526137398471495680,Blandishmentbob,Unknown,2016,cluster0,Topic3,Positive,False,Not Influential,4860,4770,184440,0,Highly active,No Media Attached,Twitter for iPad,"Here, there, everywhere "
1411,1526137172780126208,ᄂΛᄂIƬ PΛƬIᄂ 🐸 🇦🇪,Unknown,2010,cluster0,Topic0,Neutral,False,Not Influential,431,1035,4929,0,Highly active,No Media Attached,Twitter for Android,
1412,1526137138001379328,iamsigma,Unknown,2021,cluster0,Topic0,Neutral,False,Not Influential,178,276,1559,0,Highly active,No Media Attached,Twitter for Android,
1413,1526136792520482816,ZXDunny,Unknown,2009,cluster0,Topic3,Positive,False,Not Influential,638,636,3313,0,Highly active,No Media Attached,Twitter Web App,"Scunthorpe, England"
1414,1526136711243341824,Lance Ortega🇪🇺🇬🇧🇵🇱,M,2013,cluster0,Topic0,Neutral,False,Not Influential,899,243,68623,1,Highly active,No Media Attached,Twitter for Android,"NE England, United Kingdom🇬🇧"
1415,1526136520448610304,Stephen Curl,M,2022,cluster5,Topic0,Neutral,False,Not Influential,2,11,89,1,Highly active,No Media Attached,Twitter Web App,
1416,1526136290143621126,David Quainton,M,2008,cluster0,Topic3,Positive,False,Not Influential,1891,2131,52364,0,Highly active,No Media Attached,Twitter for iPhone,London
1417,1526136197780852736,Pikafou ⚡️,Unknown,2014,cluster0,Topic0,Neutral,False,Not Influential,51,660,1404,0,Highly active,No Media Attached,Twitter Web App,
1418,1526135335247572994,VirakTav,Unknown,2016,cluster0,Topic3,Positive,False,Not Influential,20,446,480,0,Highly active,No Media Attached,Twitter for Android,United States
1419,1526135188815740928,female/male Smiley,Unknown,2018,cluster0,Topic3,negative,False,Not Influential,824,3597,37692,0,Highly active,No Media Attached,Twitter for Android,Hell 
1420,1526135128720031744,bruce mclean,M,2017,cluster0,Topic3,Positive,False,Not Influential,183,152,5050,1,Highly active,No Media Attached,Twitter for iPhone,SYDNEY 
1421,1526134964617723904,Khurram Qureshi,F,2019,cluster0,Topic3,negative,False,Not Influential,1208,4975,21551,0,Highly active,No Media Attached,Twitter Web App,Global HQ
1422,1526134792764407808,Fritz-Johannes Carstensen,Unknown,2020,cluster0,Topic3,Positive,False,Not Influential,5,73,996,0,Highly active,No Media Attached,Twitter Web App,
1423,1526134526887485443,🕸,Unknown,2022,cluster1,Topic3,negative,False,Not Influential,59,48,504,0,Highly active,No Media Attached,Twitter for iPhone,Nigeria
1424,1526134183244234752,deadpool_deboss,Unknown,2021,cluster4,Topic0,Neutral,False,Not Influential,197,801,2098,0,Highly active,No Media Attached,Twitter for iPhone,
1425,1526134156593348609,Peter,M,2010,cluster1,Topic3,negative,False,Not Influential,602,1042,24924,0,Highly active,No Media Attached,Twitter Web App,UK
1426,1526133951919579136,Ghostface Vanilla,Unknown,2012,cluster0,Topic3,Positive,False,Not Influential,68,114,3878,0,Highly active,No Media Attached,Twitter for iPhone,
1427,1526133940830060544,🇺🇦любіть Україну як сонце любіть,Unknown,2022,cluster0,Topic3,Neutral,False,Not Influential,0,8,37,0,Not that active,No Media Attached,Twitter for Android,
1428,1526133913005051904,Martin Otis,M,2009,cluster0,Topic0,Neutral,False,Not Influential,3450,2736,149356,0,Highly active,No Media Attached,Twitter for Android,"ÜT: 46.805723,-71.212651"
1429,1526133700190162947,Vojislav Mitrović 🇷🇸,Unknown,2014,cluster0,Topic3,Positive,False,Not Influential,3,19,348,0,Highly active,No Media Attached,Twitter for Android,
1430,1526133556707221504,MC Melody,M,2022,cluster0,Topic3,Neutral,False,Not Influential,38,184,261,0,Highly active,No Media Attached,Twitter for Android,
1431,1526133535613939712,Ben Lillie,F,2013,cluster0,Topic2,negative,False,Not Influential,35,1856,2412,0,Highly active,No Media Attached,Twitter for Android,Australia
1432,1526133302440099841,RJSnake72,Unknown,2019,cluster1,Topic0,negative,False,Not Influential,81,1151,3497,0,Highly active,No Media Attached,Twitter Web App,United Kingdom
1433,1526133299957141504,𝕊 Marc,Unknown,2020,cluster0,Topic5,Positive,False,Not Influential,57,1362,1077,0,Highly active,No Media Attached,Twitter Web App,Earth
1434,1526132930757677056,Ben Corbett,F,2011,cluster0,Topic4,Neutral,False,Not Influential,119,235,770,0,Highly active,No Media Attached,Twitter for iPhone,
1435,1526132875938172928,The Linux Native,F,2011,cluster0,Topic0,Neutral,False,Not Influential,265,406,4464,0,Highly active,No Media Attached,Twitter Web App,Ireland
1436,1526132568864587776,Mr. Gunner,F,2017,cluster0,Topic3,Neutral,False,Not Influential,54,169,1295,0,Highly active,No Media Attached,Twitter for Android,Sri Lanka
1437,1526132446349168642,John,F,2022,cluster0,Topic3,Neutral,False,Not Influential,19,99,217,0,Highly active,No Media Attached,Twitter Web App,
1438,1526132267474632704,Never,N,2020,cluster0,Topic3,Neutral,False,Not Influential,40,108,978,0,Highly active,No Media Attached,Twitter for iPhone,
1439,1526131907007852544,Ray,F,2009,cluster0,Topic3,Neutral,False,Not Influential,947,334,107138,0,Highly active,No Media Attached,Twitter for Android,London
1440,1526131430127984640,"Woo Woo, The Space Jew",M,2018,cluster0,Topic3,Neutral,False,Not Influential,639,1776,24234,0,Highly active,No Media Attached,Twitter for Android,
1441,1526131413279510530,Rik57,F,2014,cluster0,Topic3,Neutral,False,Not Influential,2218,2564,7634,0,Highly active,No Media Attached,Twitter for iPad,
1442,1526130948588306432,Evenglare,Unknown,2008,cluster0,Topic3,Positive,False,Not Influential,152,542,6030,0,Highly active,No Media Attached,Twitter Web App,"Fort Worth, Tx"
1443,1526130877482225665,Nurse Bob,N,2019,cluster0,Topic3,negative,False,Not Influential,73,162,1888,0,Highly active,No Media Attached,Twitter for Android,
1444,1526130842745155586,Sahih Memes 🇺🇦,N,2021,cluster0,Topic0,Neutral,False,Not Influential,1803,217,2088,1,Highly active,No Media Attached,Twitter Web App,
1445,1526130716966326274,Mwongera Imhotep,Unknown,2012,cluster0,Topic3,Neutral,False,Not Influential,1920,5000,78035,0,Highly active,No Media Attached,Twitter for Android,The Great UNITED AFRIKA
1446,1526130629284245505,thu,F,2022,cluster1,Topic3,Neutral,False,Not Influential,11,13,68,0,Highly active,No Media Attached,Twitter for iPhone,she/her 18 cali
1447,1526130506953330690,elaomosca,Unknown,2021,cluster0,Topic2,Neutral,False,Not Influential,13,63,262,0,Highly active,No Media Attached,Twitter Web App,Algum ponto da Via Láctea
1448,1526130504117850113,BAW,M,2022,cluster0,Topic3,Neutral,False,Not Influential,8,8,37,0,Not that active,No Media Attached,Twitter for iPhone,
1449,1526130491455586304,Mike Glynn,F,2014,cluster0,Topic3,Positive,False,Not Influential,119,154,980,0,Highly active,No Media Attached,Twitter Web App,"Sydney, New South Wales"
1450,1526130294218276864,Abderrahim ,M,2020,cluster0,Topic3,Neutral,False,Not Influential,1403,680,2966,0,Highly active,No Media Attached,Twitter for Android,0x00
1451,1526130026705563656,Colin Mcconnahea,F,2021,cluster5,Topic3,Positive,False,Not Influential,21,266,295,0,Highly active,No Media Attached,Twitter for iPhone,
1452,1526129743967526913,GC,Unknown,2020,cluster0,Topic3,Positive,False,Not Influential,135,224,805,0,Highly active,No Media Attached,Twitter for iPhone,"Lowestoft, England"
1453,1526129717086126080,Yabba Dabba Don’t,F,2021,cluster0,Topic4,Neutral,False,Not Influential,141,170,3942,0,Highly active,No Media Attached,Twitter Web App,"Glasgow, Scotland"
1454,1526129485808128003,ن,Unknown,2014,cluster1,Topic0,Neutral,False,Not Influential,2033,365,21706,0,Highly active,No Media Attached,Twitter Web App,"Lahore, Pakistan"
1455,1526128197460365312,Prasobh,Unknown,2016,cluster0,Topic3,negative,False,Not Influential,2,138,146,0,Highly active,No Media Attached,Twitter for Android,
1456,1526128125045886977,Hania,F,2010,cluster0,Topic3,Positive,False,Influential,13802,1589,46890,0,Highly active,No Media Attached,Twitter Web App,Mordor
1457,1526128058784161792,Joe Okatch,M,2016,cluster4,Topic3,Neutral,False,Not Influential,72,50,3111,0,Highly active,No Media Attached,Twitter Web App,"Nairobi, Kenya"
1458,1526127787647586305,Alphadraconis2.5b,Unknown,2021,cluster0,Topic5,Neutral,False,Not Influential,27,337,1179,0,Highly active,No Media Attached,Twitter for Android,
1459,1526127749190103044,IO Aircraft Inc,Unknown,2021,cluster3,Topic3,Neutral,False,Not Influential,50,108,626,0,Highly active,No Media Attached,Twitter for iPhone,Cape Canaveral
1460,1526127396767809538,Stole Jovanov,M,2012,cluster0,Topic0,negative,False,Not Influential,521,628,13440,0,Highly active,No Media Attached,Twitter for Android,"Pardubice, Czech Republic"
1461,1526127044945268737,⚧ ẞad Shæ 🐷,Unknown,2022,cluster0,Topic4,Neutral,False,Not Influential,288,51,117,0,Highly active,No Media Attached,Twitter for Android,"Portland, OR"
1462,1526126345381724160,Crypto_SM,Unknown,2020,cluster0,Topic3,Neutral,False,Not Influential,821,770,2964,0,Highly active,No Media Attached,Twitter Web App,MOON imminent
1463,1526125802248716288,dermot crews,F,2022,cluster3,Topic3,negative,False,Not Influential,3,24,110,0,Highly active,No Media Attached,Twitter for iPhone,
1464,1526125374844948480,r.o.k 421 ⚡🏁 🏴 🚗 🏎,F,2012,cluster0,Topic3,Neutral,False,Not Influential,2542,5001,246411,0,Highly active,No Media Attached,Twitter Web App,cheshire
1465,1526125200940621824,David Lopera Naranjo,M,2018,cluster0,Topic0,Neutral,False,Not Influential,41,595,700,0,Highly active,No Media Attached,Twitter for Android,"Medellín, Colombia"
1466,1526125038918852608,Jan Choutka,F,2017,cluster0,Topic3,Neutral,False,Not Influential,1350,426,3930,0,Highly active,No Media Attached,Twitter Web App,"Roztoky, Česká republika"
1467,1526124231205048322,Ivan Terziev,F,2021,cluster0,Topic3,Neutral,False,Not Influential,5,31,29,0,Not that active,No Media Attached,Twitter for Android,
1468,1526124115932942336,Jungle Spliff,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,130,165,5091,0,Highly active,No Media Attached,Twitter for iPhone,
1469,1526123772482306048,Jay404,F,2022,cluster0,Topic3,Positive,False,Not Influential,0,12,72,0,Highly active,No Media Attached,Twitter for iPhone,
1470,1526123242502488064,Ak24,F,2019,cluster0,Topic3,Neutral,False,Not Influential,412,2256,31951,0,Highly active,No Media Attached,Twitter for Android,भारत 🇮🇳
1471,1526122932883316736,Rocky 🔭💻🖌🏍💨,F,2013,cluster0,Topic4,Positive,False,Not Influential,78,221,4298,0,Highly active,No Media Attached,Twitter for Android,South Florida
1472,1526121985881026561,Handsome Reymoo,M,2020,cluster0,Topic3,negative,False,Not Influential,9,65,340,0,Highly active,No Media Attached,Twitter for Android,Yukari's Forgotten Gap
1473,1526121396291923968,Daniel Kaffee,F,2011,cluster3,Topic3,Positive,False,Not Influential,142,1091,6433,0,Highly active,No Media Attached,Twitter Web App,Canada
1474,1526120642336129025,Andi Bio Tiger,F,2014,cluster0,Topic3,Neutral,False,Not Influential,1634,2189,21385,0,Highly active,No Media Attached,Twitter for Android,
1475,1526119963773534208,ℹ️,Unknown,2010,cluster0,Topic3,Positive,False,Not Influential,87,77,4530,0,Highly active,No Media Attached,Twitter for Android,Earth
1476,1526119772030656513,Artichoke,Unknown,2011,cluster0,Topic3,negative,False,Not Influential,8293,1434,40982,0,Highly active,No Media Attached,Twitter for iPhone,"canal quarter,chester,uk"
1477,1526119667542392832,esboo2014,Unknown,2014,cluster0,Topic0,Neutral,False,Not Influential,60,1408,2269,0,Highly active,No Media Attached,Twitter Web App,
1478,1526119625557266435,Ⓞ𝔴є𝓷 Ⓖʳ丨Ⓕℱ 🎯,Unknown,2009,cluster0,Topic3,Positive,False,Not Influential,452,1324,3043,0,Highly active,No Media Attached,Twitter for Android,Llandrindod Wells
1479,1526119489854533633,Sparky,M,2012,cluster0,Topic3,Neutral,False,Not Influential,1555,1545,4703,1,Highly active,No Media Attached,Twitter Web App,"Dubbo, NSW, Australia "
1480,1526119075889524736,🇺🇸RaisingFaith🇺🇸1776,Unknown,2018,cluster0,Topic3,Neutral,False,Influential,10686,11166,94002,0,Highly active,No Media Attached,Twitter for Android,"Ohio, USA"
1481,1526118717767266307,Vlogs With Nature,Unknown,2021,cluster0,Topic3,Neutral,False,Not Influential,45,65,3130,0,Highly active,No Media Attached,Twitter for Android,
1482,1526118408282046469,Jac Norman,M,2020,cluster0,Topic3,Positive,False,Not Influential,21,24,73,0,Highly active,No Media Attached,Twitter for iPhone,
1483,1526118284961140738,Connor McCready,F,2017,cluster0,Topic3,Positive,False,Not Influential,55,478,1861,0,Highly active,No Media Attached,Twitter for Android,England
1484,1526118127825829889,ASHA Gidwani,F,2022,cluster0,Topic2,Neutral,False,Not Influential,1,53,34,0,Not that active,No Media Attached,Twitter for iPad,
1485,1526117858257813504,Retro_knight,Unknown,2021,cluster0,Topic0,Neutral,False,Not Influential,1179,981,1260,0,Highly active,No Media Attached,Twitter for Android,Norway
1486,1526116955459035136,Mayx,Unknown,2020,cluster0,Topic3,negative,False,Not Influential,16,60,148,0,Highly active,No Media Attached,Twitter for Android,
1487,1526116796582924290,Rossell,F,2022,cluster0,Topic0,Neutral,False,Not Influential,3,48,53,0,Highly active,No Media Attached,Twitter for iPhone,
1488,1526116101159100419,JenA 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺🎀,F,2012,cluster0,Topic0,Neutral,False,Not Influential,723,1216,6919,0,Highly active,No Media Attached,Twitter for iPhone,"Glasgow, Scotland"
1489,1526115658341449729,Worldatlargebooks,Unknown,2014,cluster0,Topic3,Neutral,False,Not Influential,381,177,130,0,Highly active,No Media Attached,Twitter for iPhone,
1490,1526115088737910784,THE PAUL,F,2010,cluster0,Topic3,Neutral,False,Not Influential,383,489,22605,0,Highly active,No Media Attached,Twitter for Android,"Federal Capital Territory, Nig"
1491,1526115061139267584,Joem Costes,F,2021,cluster0,Topic3,Neutral,False,Not Influential,71,11,4,0,Not that active,No Media Attached,Twitter for iPhone,"Honolulu, HI"
1492,1526114873154863107,Jennie (Eugénie) Tsolakis (E.T.),F,2009,cluster0,Topic3,Neutral,False,Not Influential,130,1202,5862,0,Highly active,No Media Attached,Twitter for iPhone,Greece
1493,1526114348858499072,Tansu ÜNLÜ (탄수),F,2012,cluster0,Topic3,Neutral,False,Not Influential,131,386,969,0,Highly active,No Media Attached,Twitter for iPhone,
1494,1526114225663488001,Scotty P,N,2022,cluster0,Topic3,Neutral,False,Not Influential,2,18,66,0,Highly active,No Media Attached,Twitter for Android,Long Island NY
1495,1526113757298323456,Cubexp,Unknown,2021,cluster0,Topic0,Neutral,False,Not Influential,7,124,515,0,Highly active,No Media Attached,Twitter for iPhone,"Wellington City, New Zealand"
1496,1526112896635539462,No apple no life 🇺🇦🇺🇦🇺🇦,F,2011,cluster0,Topic3,Neutral,False,Not Influential,122,228,13959,0,Highly active,No Media Attached,Twitter for iPhone,
1497,1526112871666663424,rick beyers,F,2010,cluster4,Topic3,Neutral,False,Not Influential,101,743,1671,0,Highly active,No Media Attached,Twitter for iPhone,Canada and Philippines
1498,1526112826473029632,Zhan Adolphus,F,2016,cluster0,Topic3,Neutral,False,Not Influential,17,185,97,0,Highly active,No Media Attached,Twitter for iPhone,
